id,set_name,number,rarity,character,title,popularity,popularity_factor,raw_value_yuan,balance_factor,value_yuan
14966,NS-05-M10,002,CR,Satone Shichimiya,"Love, Chunibyo & Other Delusions!",common,1.05,0.26,0.426716896362,0.11
14967,NS-05-M10,003,CR,Chino Kafuu,Is the Order a Rabbit?,common,1.05,0.26,0.426716896362,0.11
14968,NS-05-M10,004,CR,Type 95,Girls' Frontline,common,1.05,0.26,0.426716896362,0.11
14969,NS-05-M10,005,CR,Otori Emu,Project SEKAI,common,1.05,0.26,0.426716896362,0.11
14970,NS-05-M10,006,CR,Darkness,God's Blessing on this Wonderful World! (KonoSuba),epic,2.12,0.53,0.426716896362,0.23
14971,NS-05-M10,007,CR,Ryou Yamada,Bocchi the Rock!,common,1.03,0.26,0.426716896362,0.11
14972,NS-05-M10,008,CR,Taoqi,Wuthering Waves,common,1.01,0.25,0.426716896362,0.11
14973,NS-05-M10,009,CR,Yurine Hanazono,Dropkick on My Devil!,common,1.03,0.26,0.426716896362,0.11
14974,NS-05-M10,010,CR,Rikka Takarada,SSSS.GRIDMAN,common,1.03,0.26,0.426716896362,0.11
14975,NS-05-M10,011,CR,Rover,Wuthering Waves,common,1.01,0.25,0.426716896362,0.11
14976,NS-05-M10,012,CR,Tomo Ebizuka,Girls Band Cry,common,1.05,0.26,0.426716896362,0.11
14977,NS-05-M10,013,CR,Subaru Awa,Girls Band Cry,common,1.02,0.26,0.426716896362,0.11
14978,NS-05-M10,014,CR,Kawaragi Momoka,Girls Band Cry,common,1.01,0.25,0.426716896362,0.11
14979,NS-05-M10,015,CR,Smiling Professor,Blue Archive,common,1.01,0.25,0.426716896362,0.11
14980,NS-05-M10,016,CR,Changli,Wuthering Waves,common,1.02,0.26,0.426716896362,0.11
14981,NS-05-M10,017,CR,Rei Ayanami,Evangelion,common,1.04,0.26,0.426716896362,0.11
14982,NS-05-M10,018,CR,Zhezhi,Wuthering Waves,common,1.03,0.26,0.426716896362,0.11
14983,NS-05-M10,001,R,Ayano Tateyama,Mekakucity Actors,common,1.01,0.01,0.426716896362,0.01
14984,NS-05-M10,002,R,Ai Hinatsuru,The Ryuo's Work is Never Done,common,1.03,0.01,0.426716896362,0.01
14985,NS-05-M10,003,R,Hestia,Sdorica,common,1.04,0.01,0.426716896362,0.01
14986,NS-05-M10,004,R,Leah,Sdorica,common,1.05,0.01,0.426716896362,0.01
14987,NS-05-M10,005,R,Amor (Caren),Fate Series,common,1.03,0.01,0.426716896362,0.01
14988,NS-05-M10,006,R,Ling,Arknights,common,1.05,0.01,0.426716896362,0.01
14989,NS-05-M10,007,R,Nice Nature,Uma Musume Pretty Derby,common,1.05,0.01,0.426716896362,0.01
14990,NS-05-M10,008,R,Kurodate Haruna,Blue Archive,common,1.00,0.01,0.426716896362,0.01
14991,NS-05-M10,009,R,Ayumu Uehara,Love Live!,common,1.03,0.01,0.426716896362,0.01
14992,NS-05-M10,010,R,Soyo Nagasaki,BanG Dream!,common,1.00,0.01,0.426716896362,0.01
14993,NS-05-M10,011,R,Shiroko Sunaookami,Blue Archive,common,1.03,0.01,0.426716896362,0.01
14994,NS-05-M10,012,R,Toki Asuma,Blue Archive,common,1.02,0.01,0.426716896362,0.01
14995,NS-05-M10,013,R,37,Reverse: 1999,common,1.01,0.01,0.426716896362,0.01
14996,NS-05-M10,014,R,Anna Yanami,Makeine: Too Many Losing Heroines!,common,1.02,0.01,0.426716896362,0.01
14997,NS-05-M10,015,R,Chika Takami,Love Live!,common,1.05,0.01,0.426716896362,0.01
14998,NS-05-M10,016,R,You Watanabe,Love Live!,common,1.01,0.01,0.426716896362,0.01
14999,NS-05-M10,017,R,Chisato Arashi,Love Live!,common,1.00,0.01,0.426716896362,0.01
15000,NS-05-M10,018,R,Kasumi Nakasu,Love Live!,common,1.04,0.01,0.426716896362,0.01
15001,NS-05-M10,001,PR,Atsuko Kagari,Little Witch Academia,common,1.02,12.24,0.426716896362,5.22
15002,NS-05-M10,002,PR,Atsuko Kagari,Little Witch Academia,common,1.03,12.36,0.426716896362,5.27
15003,NS-05-M10,003,PR,Yuki Takeya,School-Live!,common,1.01,12.12,0.426716896362,5.17
15004,NS-05-M10,004,PR,Yuki Takeya,School-Live!,common,1.02,12.24,0.426716896362,5.22
15005,NS-05-M10,005,PR,Mutsumi Yozakura,Mission: Yozakura Family,common,1.02,12.24,0.426716896362,5.22
15006,NS-05-M10,006,PR,Mutsumi Yozakura,Mission: Yozakura Family,common,1.03,12.36,0.426716896362,5.27
15007,NS-05-M10,007,PR,Alisa Mikhailovna Kujou,"Alya, Who Sits Next to Me, Sometimes Whispers Sweet Nothings in Russian",common,1.00,12.00,0.426716896362,5.12
15008,NS-05-M10,008,PR,Alisa Mikhailovna Kujou,"Alya, Who Sits Next to Me, Sometimes Whispers Sweet Nothings in Russian",common,1.01,12.12,0.426716896362,5.17
15009,NS-05-M10,009,PR,Chizuru Ichinose,Rent-a-Girlfriend,common,1.03,12.36,0.426716896362,5.27
15010,NS-05-M10,010,PR,An Hanakoizumi,Anne Happy,common,1.00,12.00,0.426716896362,5.12
15011,NS-05-M10,011,PR,Elaina,The Journey of Elaina,common,1.01,12.12,0.426716896362,5.17
15012,NS-05-M10,012,PR,Tohru,Miss Kobayashi's Dragon Maid,epic,1.75,21.00,0.426716896362,8.96
15013,NS-05-M10,001,HR,Nero Claudius,Fate Series,common,1.00,15.00,0.426716896362,6.40
15014,NS-05-M10,002,HR,Saren Sasaki,Princess Connect Re:Dive,common,1.01,15.15,0.426716896362,6.46
15015,NS-05-M10,003,HR,Ch'en,Arknights,common,1.01,15.15,0.426716896362,6.46
15016,NS-05-M10,004,HR,Kaho Komiya,The Idolm@ster,common,1.00,15.00,0.426716896362,6.40
15017,NS-05-M10,005,HR,Gold Ship,Uma Musume Pretty Derby,common,1.05,15.75,0.426716896362,6.72
15018,NS-05-M10,006,HR,Goldenglow,Arknights,common,1.02,15.30,0.426716896362,6.53
15019,NS-05-M10,007,HR,La Pluma,Arknights,common,1.00,15.00,0.426716896362,6.40
15020,NS-05-M10,008,HR,Izuna,Blue Archive,common,1.05,15.75,0.426716896362,6.72
15021,NS-05-M10,009,HR,Kayoko Onikata,Blue Archive,common,1.03,15.45,0.426716896362,6.59
15022,NS-05-M10,001,ACR,Alisa Mikhailovna Kujou,"Alya, Who Sits Next to Me, Sometimes Whispers Sweet Nothings in Russian",common,1.04,15.60,0.426716896362,6.66
15023,NS-05-M10,002,ACR,Rem,Re:Zero,epic,2.07,31.05,0.426716896362,13.25
15025,NS-05-M10,004,ACR,Megumin,God's Blessing on this Wonderful World! (KonoSuba),epic,1.95,29.25,0.426716896362,12.48
15026,NS-05-M10,005,ACR,Eris,God's Blessing on this Wonderful World! (KonoSuba),epic,2.03,30.45,0.426716896362,12.99
15027,NS-05-M10,006,ACR,Raphtalia,The Rising of the Shield Hero,epic,2.10,31.50,0.426716896362,13.44
15502,NS-02-M14,001,MSR,Mika Jougasaki,The Idolm@ster,common,1.02,6.12,1.356134168292,8.30
15503,NS-02-M14,002,MSR,Ishtar,Fate Series,common,1.02,6.12,1.356134168292,8.30
15504,NS-02-M14,003,MSR,Rimi Ushigome,BanG Dream!,common,1.02,6.12,1.356134168292,8.30
15505,NS-02-M14,004,MSR,Hitori Gotou,Bocchi the Rock!,common,1.01,6.06,1.356134168292,8.22
15506,NS-02-M14,005,MSR,Chisato Nishikigi,Lycoris Recoil,common,1.02,6.12,1.356134168292,8.30
15507,NS-02-M14,006,MSR,Karla Amatsu,The Vexations of a Shut-In Vampire Princess,common,1.03,6.18,1.356134168292,8.38
15508,NS-02-M14,001,UR,Anastasia Nikolaevna Romanova,Fate Series,common,1.05,6.30,1.356134168292,8.54
15509,NS-02-M14,002,UR,Kama,Fate Series,common,1.02,6.12,1.356134168292,8.30
15510,NS-02-M14,003,UR,Artoria Avalon,Fate Series,common,1.00,6.00,1.356134168292,8.14
15511,NS-02-M14,004,UR,Jeanne d'Arc (Alter),Fate Series,common,1.00,6.00,1.356134168292,8.14
15512,NS-02-M14,005,UR,Gold Ship,Uma Musume Pretty Derby,common,1.01,6.06,1.356134168292,8.22
15513,NS-02-M14,006,UR,Satono Diamond,Uma Musume Pretty Derby,common,1.02,6.12,1.356134168292,8.30
15514,NS-02-M14,001,PTR,Tomoyo Daidouji,Cardcaptor Sakura,common,1.04,6.24,1.356134168292,8.46
15515,NS-02-M14,002,PTR,Nami,One Piece,mythic,20.44,122.64,1.356134168292,75.00
15516,NS-02-M14,003,PTR,Rinze Morino,The Idolm@ster,common,1.04,6.24,1.356134168292,8.46
15517,NS-02-M14,004,PTR,Toru Asakura,The Idolm@ster,common,1.01,6.06,1.356134168292,8.22
15518,NS-02-M14,005,PTR,Nagi Hisakawa,The Idolm@ster,common,1.05,6.30,1.356134168292,8.54
15519,NS-02-M14,006,PTR,Kotori Minami,Love Live!,common,1.03,6.18,1.356134168292,8.38
15520,NS-02-M14,007,PTR,Princess Zelda,Legend of Zelda,common,1.03,6.18,1.356134168292,8.38
15521,NS-02-M14,008,PTR,Rikka Takanashi,"Love, Chunibyo & Other Delusions!",common,1.04,6.24,1.356134168292,8.46
15522,NS-02-M14,009,PTR,Nino Nakano,The Quintessential Quintuplets,common,1.02,6.12,1.356134168292,8.30
15523,NS-02-M14,001,SER,Rice Shower,Uma Musume Pretty Derby,common,1.02,5.10,1.356134168292,6.92
15524,NS-02-M14,002,SER,Rem,Re:Zero,epic,2.23,11.15,1.356134168292,15.12
15525,NS-02-M14,003,SER,Amelia Watson,Hololive,common,1.04,5.20,1.356134168292,7.05
15526,NS-02-M14,004,SER,Mori Calliope,Hololive,common,1.01,5.05,1.356134168292,6.85
15527,NS-02-M14,005,SER,Katsushika Hokusai,Fate Series,common,1.03,5.15,1.356134168292,6.98
15528,NS-02-M14,006,SER,Baobhan Sith,Fate Series,common,1.03,5.15,1.356134168292,6.98
15529,NS-02-M14,001,SSR,Kirigaya Touko,BanG Dream!,common,1.00,2.50,1.356134168292,3.39
15530,NS-02-M14,002,SSR,Tomoe Gozen,Fate Series,common,1.02,2.55,1.356134168292,3.46
15531,NS-02-M14,003,SSR,Hakos Baelz,Hololive,common,1.03,2.58,1.356134168292,3.50
15532,NS-02-M14,004,SSR,Hoshimachi Suisei,Hololive,common,1.02,2.55,1.356134168292,3.46
15533,NS-02-M14,005,SSR,Yukihana Lamy,Hololive,common,1.04,2.60,1.356134168292,3.53
15534,NS-02-M14,006,SSR,Ninomae Ina'nis,Hololive,common,1.00,2.50,1.356134168292,3.39
15535,NS-02-M14,007,SSR,Shirakami Fubuki,Hololive,common,1.05,2.63,1.356134168292,3.57
15536,NS-02-M14,008,SSR,Kagamine Rin,Vocaloid,common,1.00,2.50,1.356134168292,3.39
15537,NS-02-M14,009,SSR,Cagliostro,Granblue Fantasy,common,1.00,2.50,1.356134168292,3.39
15538,NS-02-M14,010,SSR,Sanae Kochiya,Touhou Project,common,1.00,2.50,1.356134168292,3.39
15539,NS-02-M14,011,SSR,Cirno,Touhou Project,common,1.03,2.58,1.356134168292,3.50
15540,NS-02-M14,012,SSR,Kiruya Momochi (Kyaru),Princess Connect Re:Dive,common,1.05,2.63,1.356134168292,3.57
15541,NS-02-M14,013,SSR,Sora Harewataru,Pretty Cure,common,1.05,2.63,1.356134168292,3.57
15542,NS-02-M14,014,SSR,Marcille Donato,Delicious in Dungeon,common,1.05,2.63,1.356134168292,3.57
15543,NS-02-M14,015,SSR,Jinhsi,Wuthering Waves,common,1.01,2.53,1.356134168292,3.43
15544,NS-02-M14,016,SSR,Baizhi,Wuthering Waves,common,1.03,2.58,1.356134168292,3.50
15545,NS-02-M14,017,SSR,Madoka Kaname,Puella Magi Madoka Magica,common,1.03,2.58,1.356134168292,3.50
15546,NS-02-M14,018,SSR,Akemi Homura,Puella Magi Madoka Magica,common,1.00,2.50,1.356134168292,3.39
15547,NS-02-M14,019,SSR,Kyouko Sakura,Puella Magi Madoka Magica,common,1.03,2.58,1.356134168292,3.50
15548,NS-02-M14,020,SSR,Mami Tomoe,Puella Magi Madoka Magica,common,1.05,2.63,1.356134168292,3.57
15549,NS-02-M14,021,SSR,Sayaka Miki,Puella Magi Madoka Magica,common,1.05,2.63,1.356134168292,3.57
15550,NS-02-M14,022,SSR,Lilithea,"Killed Again, Mr. Detective?",common,1.02,2.55,1.356134168292,3.46
15551,NS-02-M14,023,SSR,Kitasan Black,Uma Musume Pretty Derby,common,1.04,2.60,1.356134168292,3.53
15552,NS-02-M14,024,SSR,Satono Diamond,Uma Musume Pretty Derby,common,1.01,2.53,1.356134168292,3.43
15553,NS-02-M14,025,SSR,Curren Chan,Uma Musume Pretty Derby,common,1.05,2.63,1.356134168292,3.57
15554,NS-02-M14,026,SSR,Nene Kusanagi,Project SEKAI,common,1.03,2.58,1.356134168292,3.50
15555,NS-02-M14,027,SSR,Mika Misono,Blue Archive,common,1.02,2.55,1.356134168292,3.46
15556,NS-02-M14,001,SCR,Houshou Marine,Hololive,common,1.04,1.30,1.356134168292,1.76
15557,NS-02-M14,002,SCR,Tsunomaki Watame,Hololive,common,1.05,1.31,1.356134168292,1.78
15558,NS-02-M14,003,SCR,Kaga Sumire,VTuber,common,1.04,1.30,1.356134168292,1.76
15559,NS-02-M14,004,SCR,Stocking,Panty & Stocking with Garterbelt,common,1.05,1.31,1.356134168292,1.78
15560,NS-02-M14,005,SCR,Winry Rockbell,Fullmetal Alchemist,common,1.03,1.29,1.356134168292,1.75
15561,NS-02-M14,006,SCR,Kurata Mashiro,BanG Dream!,common,1.00,1.25,1.356134168292,1.70
15562,NS-02-M14,007,SCR,Hata no Kokoro,Touhou Project,common,1.05,1.31,1.356134168292,1.78
15563,NS-02-M14,008,SCR,Suzuran,Arknights,common,1.05,1.31,1.356134168292,1.78
15564,NS-02-M14,009,SCR,Yukihana Lamy,Hololive,common,1.01,1.26,1.356134168292,1.71
15565,NS-02-M14,010,SCR,Maika Chono,Aikatsu!,common,1.05,1.31,1.356134168292,1.78
15566,NS-02-M14,011,SCR,Futaba Anzu,The Idolm@ster,common,1.00,1.25,1.356134168292,1.70
15567,NS-02-M14,012,SCR,Amane Kanata,Hololive,common,1.03,1.29,1.356134168292,1.75
15568,NS-02-M14,013,SCR,Shimoe Koharu,Blue Archive,common,1.05,1.31,1.356134168292,1.78
15569,NS-02-M14,014,SCR,Shinonome Ena,Project SEKAI,common,1.02,1.27,1.356134168292,1.72
15570,NS-02-M14,015,SCR,Kukuru Misakino,The Aquatope on White Sand,common,1.05,1.31,1.356134168292,1.78
15571,NS-02-M14,016,SCR,Ume Hanami,The Idolm@ster,common,1.00,1.25,1.356134168292,1.70
15572,NS-02-M14,017,SCR,Mythra,Xenoblade,common,1.03,1.29,1.356134168292,1.75
15573,NS-02-M14,018,SCR,Makabe Mizuki,The Idolm@ster,common,1.03,1.29,1.356134168292,1.75
15574,NS-02-M14,001,SR,Florence Nightingale,Fate Series,common,1.00,0.10,1.356134168292,0.14
15575,NS-02-M14,002,SR,Tokino Sora,Hololive,common,1.02,0.10,1.356134168292,0.14
15576,NS-02-M14,003,SR,Luna Himemori,Hololive,common,1.01,0.10,1.356134168292,0.14
15577,NS-02-M14,004,SR,Lain Paterson,VTuber,common,1.02,0.10,1.356134168292,0.14
15578,NS-02-M14,005,SR,Rikka Takarada,SSSS.GRIDMAN,common,1.05,0.11,1.356134168292,0.15
15579,NS-02-M14,006,SR,Kaga Sumire,VTuber,common,1.01,0.10,1.356134168292,0.14
15580,NS-02-M14,007,SR,Kunimi Tama,Heaven Burns Red,common,1.00,0.10,1.356134168292,0.14
15581,NS-02-M14,008,SR,Sakura Kinomoto,Cardcaptor Sakura,common,1.01,0.10,1.356134168292,0.14
15582,NS-02-M14,009,SR,Akira Sunazuka,The Idolm@ster,common,1.05,0.11,1.356134168292,0.15
15583,NS-02-M14,010,SR,Riamu Yumemi,The Idolm@ster,common,1.04,0.10,1.356134168292,0.14
15584,NS-02-M14,011,SR,Serizawa Asahi,The Idolm@ster,common,1.03,0.10,1.356134168292,0.14
15585,NS-02-M14,012,SR,Kiriko Yukoku,The Idolm@ster,common,1.05,0.11,1.356134168292,0.15
15586,NS-02-M14,013,SR,Agnes Tachyon,Uma Musume Pretty Derby,common,1.02,0.10,1.356134168292,0.14
15587,NS-02-M14,014,SR,Natsume Iroha,Blue Archive,common,1.05,0.11,1.356134168292,0.15
15588,NS-02-M14,015,SR,Shiroko Sunaookami,Blue Archive,common,1.04,0.10,1.356134168292,0.14
15589,NS-02-M14,016,SR,Ui,Blue Archive,common,1.05,0.11,1.356134168292,0.15
15590,NS-02-M14,017,SR,Tohka Yatogami,Date A Live,common,1.04,0.10,1.356134168292,0.14
15591,NS-02-M14,018,SR,Yuna,Final Fantasy,common,1.02,0.10,1.356134168292,0.14
15592,NS-02-M14,001,CR,Cleopatra,Fate Series,common,1.01,0.25,1.356134168292,0.34
15593,NS-02-M14,002,CR,Euryale,Fate Series,common,1.04,0.26,1.356134168292,0.35
15594,NS-02-M14,003,CR,Gawr Gura,Hololive,common,1.04,0.26,1.356134168292,0.35
15595,NS-02-M14,004,CR,Kazama Iroha,Hololive,common,1.01,0.25,1.356134168292,0.34
15596,NS-02-M14,005,CR,Nico Yazawa,Love Live!,common,1.00,0.25,1.356134168292,0.34
15597,NS-02-M14,006,CR,Hanamaru Kunikida,Love Live!,common,1.03,0.26,1.356134168292,0.35
15598,NS-02-M14,007,CR,Lize Helesta,VTuber,common,1.05,0.26,1.356134168292,0.35
15599,NS-02-M14,008,CR,Amamiya Kokoro,VTuber,common,1.04,0.26,1.356134168292,0.35
15600,NS-02-M14,009,CR,Suzuhara Lulu,VTuber,common,1.05,0.26,1.356134168292,0.35
15601,NS-02-M14,010,CR,Murano Sayaka,Love Live!,common,1.00,0.25,1.356134168292,0.34
15602,NS-02-M14,011,CR,Otomune Kozue,Love Live!,common,1.01,0.25,1.356134168292,0.34
15603,NS-02-M14,012,CR,Elaina,The Journey of Elaina,common,1.04,0.26,1.356134168292,0.35
15604,NS-02-M14,013,CR,Amana Osaki,The Idolm@ster,common,1.05,0.26,1.356134168292,0.35
15605,NS-02-M14,014,CR,Yurika Toudou,Aikatsu!,common,1.02,0.26,1.356134168292,0.35
15606,NS-02-M14,015,CR,Hokko Tarumae,Uma Musume Pretty Derby,common,1.01,0.25,1.356134168292,0.34
15607,NS-02-M14,016,CR,Vivlos,Uma Musume Pretty Derby,common,1.00,0.25,1.356134168292,0.34
15608,NS-02-M14,017,CR,Otori Emu,Project SEKAI,common,1.01,0.25,1.356134168292,0.34
15609,NS-02-M14,018,CR,Saki Tenma,Project SEKAI,common,1.01,0.25,1.356134168292,0.34
15610,NS-02-M14,001,R,Kizuna AI,VTuber,common,1.02,0.01,1.356134168292,0.01
15611,NS-02-M14,002,R,Kanon Matsubara,BanG Dream!,common,1.01,0.01,1.356134168292,0.01
15612,NS-02-M14,003,R,Kasumi Toyama,BanG Dream!,common,1.00,0.01,1.356134168292,0.01
15613,NS-02-M14,004,R,Fuwa Kokone,Pretty Cure,common,1.04,0.01,1.356134168292,0.01
15614,NS-02-M14,005,R,Hakui Koyori,Hololive,common,1.03,0.01,1.356134168292,0.01
15615,NS-02-M14,006,R,Ryuuko Matoi,Kill la Kill,epic,1.97,0.02,1.356134168292,0.03
15616,NS-02-M14,007,R,Himari Arisugawa,Pretty Cure,common,1.05,0.01,1.356134168292,0.01
15617,NS-02-M14,008,R,Hyakumantenbara Salome,VTuber,common,1.04,0.01,1.356134168292,0.01
15618,NS-02-M14,009,R,Mito Tsukino,VTuber,common,1.03,0.01,1.356134168292,0.01
15619,NS-02-M14,010,R,Gloria,Pokemon,common,1.01,0.01,1.356134168292,0.01
15620,NS-02-M14,011,R,Nijigaoka Mashiro,Pretty Cure,common,1.04,0.01,1.356134168292,0.01
15621,NS-02-M14,012,R,Shampoo,Ranma 1/2,common,1.01,0.01,1.356134168292,0.01
15622,NS-02-M14,013,R,Laala Manaka,PriPara,common,1.00,0.01,1.356134168292,0.01
15623,NS-02-M14,014,R,Kasai Amane,Pretty Cure,common,1.01,0.01,1.356134168292,0.01
15624,NS-02-M14,015,R,Hiori Kazano,The Idolm@ster,common,1.03,0.01,1.356134168292,0.01
15625,NS-02-M14,016,R,Mitsumine Yuika,The Idolm@ster,common,1.03,0.01,1.356134168292,0.01
15626,NS-02-M14,017,R,Kotoko Iwanaga,In/Spectre,common,1.05,0.01,1.356134168292,0.01
15627,NS-02-M14,018,R,Agnes Claudel,The Legend of Heroes: Kuro no Kiseki,common,1.04,0.01,1.356134168292,0.01
15628,NS-02-M14,001,PR,Nursery Rhyme,Fate Series,common,1.00,12.00,1.356134168292,16.27
15629,NS-02-M14,002,PR,Megumin,God's Blessing on this Wonderful World! (KonoSuba),epic,2.50,30.00,1.356134168292,40.68
15630,NS-02-M14,003,PR,Pneuma,Xenoblade,common,1.03,12.36,1.356134168292,16.76
15631,NS-02-M14,004,PR,Vladilena Milize,86 (Eighty Six),common,1.01,12.12,1.356134168292,16.44
15632,NS-02-M14,005,PR,Lexington,Clover Theater,common,1.03,12.36,1.356134168292,16.76
15633,NS-02-M14,006,PR,Alice,Shadowverse,common,1.01,12.12,1.356134168292,16.44
15634,NS-02-M14,007,PR,Elizabeth Bathory,Fate Series,common,1.05,12.60,1.356134168292,17.09
15635,NS-02-M14,008,PR,Artoria Pendragon (Saber),Fate Series,common,1.01,12.12,1.356134168292,16.44
15636,NS-02-M14,009,PR,Noel Shirogane,Hololive,common,1.04,12.48,1.356134168292,16.92
15637,NS-02-M14,010,PR,Uruha Rushia,Hololive,common,1.02,12.24,1.356134168292,16.60
15638,NS-02-M14,011,PR,Rei Ayanami,Evangelion,common,1.03,12.36,1.356134168292,16.76
15639,NS-02-M14,012,PR,Surtr,Arknights,common,1.03,12.36,1.356134168292,16.76
15640,NS-02-M14,013,PR,Asuka Shikinami Langley,Evangelion,common,1.02,12.24,1.356134168292,16.60
15641,NS-02-M14,014,PR,Misa Amane,Death Note,epic,2.02,24.24,1.356134168292,32.87
15642,NS-02-M14,015,PR,Marie Antoinette,Fate Series,common,1.02,12.24,1.356134168292,16.60
15643,NS-02-M14,016,PR,Mori Calliope,Hololive,common,1.02,12.24,1.356134168292,16.60
15644,NS-02-M14,017,PR,Flare Shiranui,Hololive,common,1.05,12.60,1.356134168292,17.09
15645,NS-02-M14,018,PR,Melusine,Fate Series,common,1.02,12.24,1.356134168292,16.60
15646,NS-02-M14,019,PR,Dusk,Arknights,common,1.00,12.00,1.356134168292,16.27
15647,NS-02-M14,020,PR,Nian,Arknights,common,1.00,12.00,1.356134168292,16.27
15648,NS-02-M14,021,PR,Yor Forger,Spy X Family,epic,1.88,22.56,1.356134168292,30.59
15649,NS-02-M14,022,PR,Hatsune Miku,Vocaloid,common,1.05,12.60,1.356134168292,17.09
17016,NS-16,001,GR,Varesa,Genshin Impact,common,1.03,8.24,0.849481301013,7.00
17017,NS-16,002,GR,Castorice,Honkai: Star Rail,common,1.05,8.40,0.849481301013,7.14
17018,NS-16,003,GR,Escoffier,Genshin Impact,common,1.02,8.16,0.849481301013,6.93
17019,NS-16,004,GR,Skirk,Genshin Impact,common,1.05,8.40,0.849481301013,7.14
17020,NS-16,005,GR,Cipher,Honkai: Star Rail,common,1.04,8.32,0.849481301013,7.07
17021,NS-16,006,GR,Mavuika,Genshin Impact,common,1.04,8.32,0.849481301013,7.07
17022,NS-16,001,SER,Tachibana Hinano,Hololive,common,1.04,5.20,0.849481301013,4.42
17023,NS-16,002,SER,Yakumo Beni,VTuber,common,1.03,5.15,0.849481301013,4.37
17024,NS-16,003,SER,Eris Boreas Greyrat,Mushoku Tensei: Jobless Reincarnation,rare,1.23,6.15,0.849481301013,5.22
17025,NS-16,001,SSR,Tomoe Gozen,Fate Series,common,1.03,2.58,0.849481301013,2.19
17026,NS-16,002,SSR,Anastasia Nikolaevna Romanova,Fate Series,common,1.05,2.63,0.849481301013,2.23
17027,NS-16,003,SSR,Amor (Caren),Fate Series,common,1.01,2.53,0.849481301013,2.15
17028,NS-16,004,SSR,Nero Claudius,Fate Series,common,1.04,2.60,0.849481301013,2.21
17029,NS-16,005,SSR,Merlin,Fate Series,common,1.02,2.55,0.849481301013,2.17
17030,NS-16,006,SSR,Ouro Kronii,Hololive,common,1.01,2.53,0.849481301013,2.15
17031,NS-16,007,SSR,Yukihana Lamy,Hololive,common,1.03,2.58,0.849481301013,2.19
17032,NS-16,008,SSR,Tsukumo Benben,Touhou Project,common,1.00,2.50,0.849481301013,2.12
17033,NS-16,009,SSR,Yukari Yakumo,Touhou Project,common,1.02,2.55,0.849481301013,2.17
17034,NS-16,010,SSR,Uta,One Piece,epic,2.28,5.70,0.849481301013,4.84
17035,NS-16,011,SSR,Miko Iino,Kaguya-sama: Love is War,epic,1.84,4.60,0.849481301013,3.91
17036,NS-16,012,SSR,Surtr,Arknights,common,1.03,2.58,0.849481301013,2.19
17037,NS-16,013,SSR,Takane Shijou,The Idolm@ster,common,1.03,2.58,0.849481301013,2.19
17038,NS-16,014,SSR,Rice Shower,Uma Musume Pretty Derby,common,1.01,2.53,0.849481301013,2.15
17039,NS-16,015,SSR,Meisho Doto,Uma Musume Pretty Derby,common,1.05,2.63,0.849481301013,2.23
17040,NS-16,016,SSR,Manhattan Cafe,Uma Musume Pretty Derby,common,1.00,2.50,0.849481301013,2.12
17041,NS-16,017,SSR,Winning Ticket,Uma Musume Pretty Derby,common,1.04,2.60,0.849481301013,2.21
17042,NS-16,018,SSR,Mayano Top Gun,Uma Musume Pretty Derby,common,1.00,2.50,0.849481301013,2.12
17043,NS-16,001,SCR,Kutaka Niwatari,Touhou Project,common,1.03,1.29,0.849481301013,1.10
17044,NS-16,002,SCR,Yume Minami,SSSS.DYNAZENON,common,1.00,1.25,0.849481301013,1.06
17045,NS-16,003,SCR,Kiruya Momochi (Kyaru),Princess Connect Re:Dive,common,1.04,1.30,0.849481301013,1.10
17046,NS-16,004,SCR,Serizawa Asahi,The Idolm@ster,common,1.00,1.25,0.849481301013,1.06
17047,NS-16,005,SCR,Hanamaru Kunikida,Love Live!,common,1.02,1.27,0.849481301013,1.08
17048,NS-16,006,SCR,Suzuhara Lulu,VTuber,common,1.00,1.25,0.849481301013,1.06
17049,NS-16,007,SCR,Remi Ayasaki,Horimiya,common,1.02,1.27,0.849481301013,1.08
17050,NS-16,008,SCR,Haruhi Suzumiya,The Melancholy of Haruhi Suzumiya,common,1.03,1.29,0.849481301013,1.10
17051,NS-16,009,SCR,Tendou Alice,Blue Archive,common,1.02,1.27,0.849481301013,1.08
17052,NS-16,010,SCR,Mika Misono,Blue Archive,common,1.02,1.27,0.849481301013,1.08
17053,NS-16,011,SCR,Reed,Arknights,common,1.03,1.29,0.849481301013,1.10
17054,NS-16,012,SCR,Momoko Suou,The Idolm@ster,common,1.00,1.25,0.849481301013,1.06
17055,NS-16,013,SCR,Kyouko Sakura,Puella Magi Madoka Magica,common,1.00,1.25,0.849481301013,1.06
17056,NS-16,014,SCR,Kotone Fujita,The Idolm@ster,common,1.00,1.25,0.849481301013,1.06
17057,NS-16,015,SCR,Toru Asakura,The Idolm@ster,common,1.01,1.26,0.849481301013,1.07
17058,NS-16,016,SCR,Luca Ikaruga,The Idolm@ster,common,1.03,1.29,0.849481301013,1.10
